Electricity consumption profiles,,,
kW,,,
MEKH,,,
date,hour,profile_type,Value
30/01/2022,20,budapest,0.051037
30/01/2022,21,budapest,0.04602575
30/01/2022,22,budapest,0.0391825
30/01/2022,23,budapest,0.03183625
31/01/2022,0,budapest,0.02584175
31/01/2022,1,budapest,0.02218425
31/01/2022,2,budapest,0.0204935
31/01/2022,3,budapest,0.02007075
31/01/2022,4,budapest,0.02077875
31/01/2022,5,budapest,0.0239075
31/01/2022,6,budapest,0.03057675
31/01/2022,7,budapest,0.03492775
31/01/2022,8,budapest,0.0349895
31/01/2022,9,budapest,0.03359475
31/01/2022,10,budapest,0.0319415
31/01/2022,11,budapest,0.0314325
31/01/2022,12,budapest,0.03128025
31/01/2022,13,budapest,0.03107225
31/01/2022,14,budapest,0.032087
31/01/2022,15,budapest,0.0347065
31/01/2022,16,budapest,0.039775
31/01/2022,17,budapest,0.04581475
31/01/2022,18,budapest,0.04982175
31/01/2022,19,budapest,0.05139425
31/01/2022,20,budapest,0.05003575
31/01/2022,21,budapest,0.0457205
31/01/2022,22,budapest,0.039021
31/01/2022,23,budapest,0.03185975
01/02/2022,0,budapest,0.02421275
01/02/2022,1,budapest,0.0207875
01/02/2022,2,budapest,0.019259
01/02/2022,3,budapest,0.0189085
01/02/2022,4,budapest,0.01972175
01/02/2022,5,budapest,0.0230605
01/02/2022,6,budapest,0.0296595
01/02/2022,7,budapest,0.03323025
01/02/2022,8,budapest,0.032465
01/02/2022,9,budapest,0.0305165
01/02/2022,10,budapest,0.0287615
01/02/2022,11,budapest,0.0281335
01/02/2022,12,budapest,0.02796225
01/02/2022,13,budapest,0.02759175
01/02/2022,14,budapest,0.02834375
01/02/2022,15,budapest,0.030483
01/02/2022,16,budapest,0.03481125
01/02/2022,17,budapest,0.04183225
01/02/2022,18,budapest,0.04728
01/02/2022,19,budapest,0.04919475
01/02/2022,20,budapest,0.04795275
01/02/2022,21,budapest,0.0436665
01/02/2022,22,budapest,0.03702925
01/02/2022,23,budapest,0.03000225
02/02/2022,0,budapest,0.02421275
02/02/2022,1,budapest,0.0207875
02/02/2022,2,budapest,0.019259
02/02/2022,3,budapest,0.0189085
02/02/2022,4,budapest,0.01972175
02/02/2022,5,budapest,0.0230605
02/02/2022,6,budapest,0.0296595
02/02/2022,7,budapest,0.03323025
02/02/2022,8,budapest,0.032465
02/02/2022,9,budapest,0.0305165
02/02/2022,10,budapest,0.0287615
02/02/2022,11,budapest,0.0281335
02/02/2022,12,budapest,0.02796225
02/02/2022,13,budapest,0.02759175
02/02/2022,14,budapest,0.02834375
02/02/2022,15,budapest,0.030483
02/02/2022,16,budapest,0.03481125
02/02/2022,17,budapest,0.04183225
02/02/2022,18,budapest,0.04728
02/02/2022,19,budapest,0.04919475
02/02/2022,20,budapest,0.04795275
02/02/2022,21,budapest,0.0436665
02/02/2022,22,budapest,0.03702925
02/02/2022,23,budapest,0.03000225
03/02/2022,0,budapest,0.02421275
03/02/2022,1,budapest,0.0207875
03/02/2022,2,budapest,0.019259
03/02/2022,3,budapest,0.0189085
03/02/2022,4,budapest,0.01972175
03/02/2022,5,budapest,0.0230605
03/02/2022,6,budapest,0.0296595
03/02/2022,7,budapest,0.03323025
03/02/2022,8,budapest,0.032465
03/02/2022,9,budapest,0.0305165
03/02/2022,10,budapest,0.0287615
03/02/2022,11,budapest,0.0281335
03/02/2022,12,budapest,0.02796225
03/02/2022,13,budapest,0.02759175
03/02/2022,14,budapest,0.02834375
03/02/2022,15,budapest,0.030483
03/02/2022,16,budapest,0.03481125
03/02/2022,17,budapest,0.04183225
03/02/2022,18,budapest,0.04728
03/02/2022,19,budapest,0.04919475
03/02/2022,20,budapest,0.04795275
03/02/2022,21,budapest,0.0436665
03/02/2022,22,budapest,0.03702925
03/02/2022,23,budapest,0.03000225
04/02/2022,0,budapest,0.02421275
04/02/2022,1,budapest,0.0207875
04/02/2022,2,budapest,0.019259
04/02/2022,3,budapest,0.0189085
04/02/2022,4,budapest,0.01972175
04/02/2022,5,budapest,0.0230605
04/02/2022,6,budapest,0.0296595
04/02/2022,7,budapest,0.03323025
04/02/2022,8,budapest,0.032465
04/02/2022,9,budapest,0.0305165
04/02/2022,10,budapest,0.0287615
04/02/2022,11,budapest,0.0281335
04/02/2022,12,budapest,0.02796225
04/02/2022,13,budapest,0.02759175
04/02/2022,14,budapest,0.02834375
04/02/2022,15,budapest,0.030483
04/02/2022,16,budapest,0.03481125
04/02/2022,17,budapest,0.04183225
04/02/2022,18,budapest,0.04728
04/02/2022,19,budapest,0.04919475
04/02/2022,20,budapest,0.04795275
04/02/2022,21,budapest,0.0436665
04/02/2022,22,budapest,0.03702925
04/02/2022,23,budapest,0.03000225
05/02/2022,0,budapest,0.024906
05/02/2022,1,budapest,0.0216015
05/02/2022,2,budapest,0.01984025
05/02/2022,3,budapest,0.01914375
05/02/2022,4,budapest,0.019343
05/02/2022,5,budapest,0.02080625
05/02/2022,6,budapest,0.02432775
05/02/2022,7,budapest,0.030086
05/02/2022,8,budapest,0.0352285
05/02/2022,9,budapest,0.0379525
05/02/2022,10,budapest,0.03887625
05/02/2022,11,budapest,0.03954525
05/02/2022,12,budapest,0.039375
05/02/2022,13,budapest,0.03759375
05/02/2022,14,budapest,0.036918
05/02/2022,15,budapest,0.037729
05/02/2022,16,budapest,0.040433
05/02/2022,17,budapest,0.04510625
05/02/2022,18,budapest,0.0478355
05/02/2022,19,budapest,0.0477665
05/02/2022,20,budapest,0.04572325
05/02/2022,21,budapest,0.04156475
05/02/2022,22,budapest,0.03629175
05/02/2022,23,budapest,0.0304705
06/02/2022,0,budapest,0.02541725
06/02/2022,1,budapest,0.02196325
06/02/2022,2,budapest,0.02004975
06/02/2022,3,budapest,0.0192155
06/02/2022,4,budapest,0.0192265
06/02/2022,5,budapest,0.02014925
06/02/2022,6,budapest,0.02306775
06/02/2022,7,budapest,0.0286295
06/02/2022,8,budapest,0.03498725
06/02/2022,9,budapest,0.03924225
06/02/2022,10,budapest,0.04154625
06/02/2022,11,budapest,0.0426655
06/02/2022,12,budapest,0.0417215
06/02/2022,13,budapest,0.03927825
06/02/2022,14,budapest,0.03746425
06/02/2022,15,budapest,0.03783025
06/02/2022,16,budapest,0.04150175
06/02/2022,17,budapest,0.047365
06/02/2022,18,budapest,0.0509205
06/02/2022,19,budapest,0.051986
06/02/2022,20,budapest,0.0496935
06/02/2022,21,budapest,0.04423275
06/02/2022,22,budapest,0.03715875
06/02/2022,23,budapest,0.02982875
07/02/2022,0,budapest,0.02421275
07/02/2022,1,budapest,0.0207875
07/02/2022,2,budapest,0.019259
07/02/2022,3,budapest,0.0189085
07/02/2022,4,budapest,0.01972175
07/02/2022,5,budapest,0.0230605
07/02/2022,6,budapest,0.0296595
07/02/2022,7,budapest,0.03323025
07/02/2022,8,budapest,0.032465
07/02/2022,9,budapest,0.0305165
07/02/2022,10,budapest,0.0287615
07/02/2022,11,budapest,0.0281335
07/02/2022,12,budapest,0.02796225
07/02/2022,13,budapest,0.02759175
07/02/2022,14,budapest,0.02834375
07/02/2022,15,budapest,0.030483
07/02/2022,16,budapest,0.03481125
07/02/2022,17,budapest,0.04183225
07/02/2022,18,budapest,0.04728
07/02/2022,19,budapest,0.04919475
07/02/2022,20,budapest,0.04795275
07/02/2022,21,budapest,0.0436665
07/02/2022,22,budapest,0.03702925
07/02/2022,23,budapest,0.03000225
08/02/2022,0,budapest,0.02421275
08/02/2022,1,budapest,0.0207875
08/02/2022,2,budapest,0.019259
08/02/2022,3,budapest,0.0189085
08/02/2022,4,budapest,0.01972175
08/02/2022,5,budapest,0.0230605
08/02/2022,6,budapest,0.0296595
08/02/2022,7,budapest,0.03323025
08/02/2022,8,budapest,0.032465
08/02/2022,9,budapest,0.0305165
08/02/2022,10,budapest,0.0287615
08/02/2022,11,budapest,0.0281335
08/02/2022,12,budapest,0.02796225
08/02/2022,13,budapest,0.02759175
08/02/2022,14,budapest,0.02834375
08/02/2022,15,budapest,0.030483
08/02/2022,16,budapest,0.03481125
08/02/2022,17,budapest,0.04183225
08/02/2022,18,budapest,0.04728
08/02/2022,19,budapest,0.04919475
08/02/2022,20,budapest,0.04795275
08/02/2022,21,budapest,0.0436665
08/02/2022,22,budapest,0.03702925
08/02/2022,23,budapest,0.03000225
09/02/2022,0,budapest,0.02421275
09/02/2022,1,budapest,0.0207875
09/02/2022,2,budapest,0.019259
09/02/2022,3,budapest,0.0189085
09/02/2022,4,budapest,0.01972175
09/02/2022,5,budapest,0.0230605
09/02/2022,6,budapest,0.0296595
09/02/2022,7,budapest,0.03323025
09/02/2022,8,budapest,0.032465
09/02/2022,9,budapest,0.0305165
09/02/2022,10,budapest,0.0287615
09/02/2022,11,budapest,0.0281335
09/02/2022,12,budapest,0.02796225
09/02/2022,13,budapest,0.02759175
09/02/2022,14,budapest,0.02834375
09/02/2022,15,budapest,0.030483
09/02/2022,16,budapest,0.03481125
09/02/2022,17,budapest,0.04183225
09/02/2022,18,budapest,0.04728
09/02/2022,19,budapest,0.04919475
09/02/2022,20,budapest,0.04795275
09/02/2022,21,budapest,0.0436665
09/02/2022,22,budapest,0.03702925
09/02/2022,23,budapest,0.03000225
10/02/2022,0,budapest,0.02421275
10/02/2022,1,budapest,0.0207875
10/02/2022,2,budapest,0.019259
10/02/2022,3,budapest,0.0189085
10/02/2022,4,budapest,0.01972175
10/02/2022,5,budapest,0.0230605
10/02/2022,6,budapest,0.0296595
10/02/2022,7,budapest,0.03323025
10/02/2022,8,budapest,0.032465
10/02/2022,9,budapest,0.0305165
10/02/2022,10,budapest,0.0287615
10/02/2022,11,budapest,0.0281335
10/02/2022,12,budapest,0.02796225
10/02/2022,13,budapest,0.02759175
10/02/2022,14,budapest,0.02834375
10/02/2022,15,budapest,0.030483
10/02/2022,16,budapest,0.03481125
10/02/2022,17,budapest,0.04183225
10/02/2022,18,budapest,0.04728
10/02/2022,19,budapest,0.04919475
10/02/2022,20,budapest,0.04795275
10/02/2022,21,budapest,0.0436665
10/02/2022,22,budapest,0.03702925
10/02/2022,23,budapest,0.03000225
11/02/2022,0,budapest,0.02421275
11/02/2022,1,budapest,0.0207875
11/02/2022,2,budapest,0.019259
11/02/2022,3,budapest,0.0189085
11/02/2022,4,budapest,0.01972175
11/02/2022,5,budapest,0.0230605
11/02/2022,6,budapest,0.0296595
11/02/2022,7,budapest,0.03323025
11/02/2022,8,budapest,0.032465
11/02/2022,9,budapest,0.0305165
11/02/2022,10,budapest,0.0287615
11/02/2022,11,budapest,0.0281335
11/02/2022,12,budapest,0.02796225
11/02/2022,13,budapest,0.02759175
11/02/2022,14,budapest,0.02834375
11/02/2022,15,budapest,0.030483
11/02/2022,16,budapest,0.03481125
11/02/2022,17,budapest,0.04183225
11/02/2022,18,budapest,0.04728
11/02/2022,19,budapest,0.04919475
11/02/2022,20,budapest,0.04795275
11/02/2022,21,budapest,0.0436665
11/02/2022,22,budapest,0.03702925
11/02/2022,23,budapest,0.03000225
12/02/2022,0,budapest,0.024906
12/02/2022,1,budapest,0.0216015
12/02/2022,2,budapest,0.01984025
12/02/2022,3,budapest,0.01914375
12/02/2022,4,budapest,0.019343
12/02/2022,5,budapest,0.02080625
12/02/2022,6,budapest,0.02432775
12/02/2022,7,budapest,0.030086
12/02/2022,8,budapest,0.0352285
12/02/2022,9,budapest,0.0379525
12/02/2022,10,budapest,0.03887625
12/02/2022,11,budapest,0.03954525
12/02/2022,12,budapest,0.039375
12/02/2022,13,budapest,0.03759375
12/02/2022,14,budapest,0.036918
12/02/2022,15,budapest,0.037729
12/02/2022,16,budapest,0.040433
12/02/2022,17,budapest,0.04510625
12/02/2022,18,budapest,0.0478355
12/02/2022,19,budapest,0.0477665
12/02/2022,20,budapest,0.04572325
12/02/2022,21,budapest,0.04156475
12/02/2022,22,budapest,0.03629175
12/02/2022,23,budapest,0.0304705
13/02/2022,0,budapest,0.02541725
13/02/2022,1,budapest,0.02196325
13/02/2022,2,budapest,0.02004975
13/02/2022,3,budapest,0.0192155
13/02/2022,4,budapest,0.0192265
13/02/2022,5,budapest,0.02014925
13/02/2022,6,budapest,0.02306775
13/02/2022,7,budapest,0.0286295
13/02/2022,8,budapest,0.03498725
13/02/2022,9,budapest,0.03924225
13/02/2022,10,budapest,0.04154625
13/02/2022,11,budapest,0.0426655
13/02/2022,12,budapest,0.0417215
13/02/2022,13,budapest,0.03927825
13/02/2022,14,budapest,0.03746425
13/02/2022,15,budapest,0.03783025
13/02/2022,16,budapest,0.04150175
13/02/2022,17,budapest,0.047365
13/02/2022,18,budapest,0.0509205
13/02/2022,19,budapest,0.051986
13/02/2022,20,budapest,0.0496935
13/02/2022,21,budapest,0.04423275
13/02/2022,22,budapest,0.03715875
13/02/2022,23,budapest,0.02982875
14/02/2022,0,budapest,0.02421275
14/02/2022,1,budapest,0.0207875
14/02/2022,2,budapest,0.019259
14/02/2022,3,budapest,0.0189085
14/02/2022,4,budapest,0.01972175
14/02/2022,5,budapest,0.0230605
14/02/2022,6,budapest,0.0296595
14/02/2022,7,budapest,0.03323025
14/02/2022,8,budapest,0.032465
14/02/2022,9,budapest,0.0305165
14/02/2022,10,budapest,0.0287615
14/02/2022,11,budapest,0.0281335
14/02/2022,12,budapest,0.02796225
14/02/2022,13,budapest,0.02759175
14/02/2022,14,budapest,0.02834375
14/02/2022,15,budapest,0.030483
14/02/2022,16,budapest,0.03481125
14/02/2022,17,budapest,0.04183225
14/02/2022,18,budapest,0.04728
14/02/2022,19,budapest,0.04919475
14/02/2022,20,budapest,0.04795275
14/02/2022,21,budapest,0.0436665
14/02/2022,22,budapest,0.03702925
14/02/2022,23,budapest,0.03000225
15/02/2022,0,budapest,0.02421275
15/02/2022,1,budapest,0.0207875
15/02/2022,2,budapest,0.019259
15/02/2022,3,budapest,0.0189085
15/02/2022,4,budapest,0.01972175
15/02/2022,5,budapest,0.0230605
15/02/2022,6,budapest,0.0296595
15/02/2022,7,budapest,0.03323025
15/02/2022,8,budapest,0.032465
15/02/2022,9,budapest,0.0305165
15/02/2022,10,budapest,0.0287615
15/02/2022,11,budapest,0.0281335
15/02/2022,12,budapest,0.02796225
15/02/2022,13,budapest,0.02759175
15/02/2022,14,budapest,0.02834375
15/02/2022,15,budapest,0.030483
15/02/2022,16,budapest,0.03481125
15/02/2022,17,budapest,0.04183225
15/02/2022,18,budapest,0.04728
15/02/2022,19,budapest,0.04919475
15/02/2022,20,budapest,0.04795275
15/02/2022,21,budapest,0.0436665
15/02/2022,22,budapest,0.03702925
15/02/2022,23,budapest,0.03000225
16/02/2022,0,budapest,0.02421275
16/02/2022,1,budapest,0.0207875
16/02/2022,2,budapest,0.019259
16/02/2022,3,budapest,0.0189085
16/02/2022,4,budapest,0.01972175
16/02/2022,5,budapest,0.0230605
16/02/2022,6,budapest,0.0296595
16/02/2022,7,budapest,0.03323025
16/02/2022,8,budapest,0.032465
16/02/2022,9,budapest,0.0305165
16/02/2022,10,budapest,0.0287615
16/02/2022,11,budapest,0.0281335
16/02/2022,12,budapest,0.02796225
16/02/2022,13,budapest,0.02759175
16/02/2022,14,budapest,0.02834375
16/02/2022,15,budapest,0.030483
16/02/2022,16,budapest,0.03481125
16/02/2022,17,budapest,0.04183225
16/02/2022,18,budapest,0.04728
16/02/2022,19,budapest,0.04919475
16/02/2022,20,budapest,0.04795275
16/02/2022,21,budapest,0.0436665
16/02/2022,22,budapest,0.03702925
16/02/2022,23,budapest,0.03000225
17/02/2022,0,budapest,0.02421275
17/02/2022,1,budapest,0.0207875
17/02/2022,2,budapest,0.019259
17/02/2022,3,budapest,0.0189085
17/02/2022,4,budapest,0.01972175
17/02/2022,5,budapest,0.0230605
17/02/2022,6,budapest,0.0296595
17/02/2022,7,budapest,0.03323025
17/02/2022,8,budapest,0.032465
17/02/2022,9,budapest,0.0305165
17/02/2022,10,budapest,0.0287615
17/02/2022,11,budapest,0.0281335
17/02/2022,12,budapest,0.02796225
17/02/2022,13,budapest,0.02759175
17/02/2022,14,budapest,0.02834375
17/02/2022,15,budapest,0.030483
17/02/2022,16,budapest,0.03481125
17/02/2022,17,budapest,0.04183225
17/02/2022,18,budapest,0.04728
17/02/2022,19,budapest,0.04919475
17/02/2022,20,budapest,0.04795275
17/02/2022,21,budapest,0.0436665
17/02/2022,22,budapest,0.03702925
17/02/2022,23,budapest,0.03000225
18/02/2022,0,budapest,0.02421275
18/02/2022,1,budapest,0.0207875
18/02/2022,2,budapest,0.019259
18/02/2022,3,budapest,0.0189085
18/02/2022,4,budapest,0.01972175
18/02/2022,5,budapest,0.0230605
18/02/2022,6,budapest,0.0296595
18/02/2022,7,budapest,0.03323025
18/02/2022,8,budapest,0.032465
18/02/2022,9,budapest,0.0305165
18/02/2022,10,budapest,0.0287615
18/02/2022,11,budapest,0.0281335
18/02/2022,12,budapest,0.02796225
18/02/2022,13,budapest,0.02759175
18/02/2022,14,budapest,0.02834375
18/02/2022,15,budapest,0.030483
18/02/2022,16,budapest,0.03481125
18/02/2022,17,budapest,0.04183225
18/02/2022,18,budapest,0.04728
18/02/2022,19,budapest,0.04919475
18/02/2022,20,budapest,0.04795275
18/02/2022,21,budapest,0.0436665
18/02/2022,22,budapest,0.03702925
18/02/2022,23,budapest,0.03000225
19/02/2022,0,budapest,0.024906
19/02/2022,1,budapest,0.0216015
19/02/2022,2,budapest,0.01984025
19/02/2022,3,budapest,0.01914375
19/02/2022,4,budapest,0.019343
19/02/2022,5,budapest,0.02080625
19/02/2022,6,budapest,0.02432775
19/02/2022,7,budapest,0.030086
19/02/2022,8,budapest,0.0352285
19/02/2022,9,budapest,0.0379525
19/02/2022,10,budapest,0.03887625
19/02/2022,11,budapest,0.03954525
19/02/2022,12,budapest,0.039375
19/02/2022,13,budapest,0.03759375
19/02/2022,14,budapest,0.036918
19/02/2022,15,budapest,0.037729
19/02/2022,16,budapest,0.040433
19/02/2022,17,budapest,0.04510625
19/02/2022,18,budapest,0.0478355
19/02/2022,19,budapest,0.0477665
19/02/2022,20,budapest,0.04572325
19/02/2022,21,budapest,0.04156475
19/02/2022,22,budapest,0.03629175
19/02/2022,23,budapest,0.0304705
20/02/2022,0,budapest,0.02541725
20/02/2022,1,budapest,0.02196325
20/02/2022,2,budapest,0.02004975
20/02/2022,3,budapest,0.0192155
20/02/2022,4,budapest,0.0192265
20/02/2022,5,budapest,0.02014925
20/02/2022,6,budapest,0.02306775
20/02/2022,7,budapest,0.0286295
20/02/2022,8,budapest,0.03498725
20/02/2022,9,budapest,0.03924225
20/02/2022,10,budapest,0.04154625
20/02/2022,11,budapest,0.0426655
20/02/2022,12,budapest,0.0417215
20/02/2022,13,budapest,0.03927825
20/02/2022,14,budapest,0.03746425
20/02/2022,15,budapest,0.03783025
20/02/2022,16,budapest,0.04150175
20/02/2022,17,budapest,0.047365
20/02/2022,18,budapest,0.0509205
20/02/2022,19,budapest,0.051986
20/02/2022,20,budapest,0.0496935
20/02/2022,21,budapest,0.04423275
20/02/2022,22,budapest,0.03715875
20/02/2022,23,budapest,0.02982875
21/02/2022,0,budapest,0.02421275
21/02/2022,1,budapest,0.0207875
21/02/2022,2,budapest,0.019259
21/02/2022,3,budapest,0.0189085
21/02/2022,4,budapest,0.01972175
21/02/2022,5,budapest,0.0230605
21/02/2022,6,budapest,0.0296595
21/02/2022,7,budapest,0.03323025
21/02/2022,8,budapest,0.032465
21/02/2022,9,budapest,0.0305165
21/02/2022,10,budapest,0.0287615
21/02/2022,11,budapest,0.0281335
21/02/2022,12,budapest,0.02796225
21/02/2022,13,budapest,0.02759175
21/02/2022,14,budapest,0.02834375
21/02/2022,15,budapest,0.030483
21/02/2022,16,budapest,0.03481125
21/02/2022,17,budapest,0.04183225
21/02/2022,18,budapest,0.04728
21/02/2022,19,budapest,0.04919475
21/02/2022,20,budapest,0.04795275
21/02/2022,21,budapest,0.0436665
21/02/2022,22,budapest,0.03702925
21/02/2022,23,budapest,0.03000225
22/02/2022,0,budapest,0.02421275
22/02/2022,1,budapest,0.0207875
22/02/2022,2,budapest,0.019259
22/02/2022,3,budapest,0.0189085
22/02/2022,4,budapest,0.01972175
22/02/2022,5,budapest,0.0230605
22/02/2022,6,budapest,0.0296595
22/02/2022,7,budapest,0.03323025
22/02/2022,8,budapest,0.032465
22/02/2022,9,budapest,0.0305165
22/02/2022,10,budapest,0.0287615
22/02/2022,11,budapest,0.0281335
22/02/2022,12,budapest,0.02796225
22/02/2022,13,budapest,0.02759175
22/02/2022,14,budapest,0.02834375
22/02/2022,15,budapest,0.030483
22/02/2022,16,budapest,0.03481125
22/02/2022,17,budapest,0.04183225
22/02/2022,18,budapest,0.04728
22/02/2022,19,budapest,0.04919475
22/02/2022,20,budapest,0.04795275
22/02/2022,21,budapest,0.0436665
22/02/2022,22,budapest,0.03702925
22/02/2022,23,budapest,0.03000225
23/02/2022,0,budapest,0.02421275
23/02/2022,1,budapest,0.0207875
23/02/2022,2,budapest,0.019259
23/02/2022,3,budapest,0.0189085
23/02/2022,4,budapest,0.01972175
23/02/2022,5,budapest,0.0230605
23/02/2022,6,budapest,0.0296595
23/02/2022,7,budapest,0.03323025
23/02/2022,8,budapest,0.032465
23/02/2022,9,budapest,0.0305165
23/02/2022,10,budapest,0.0287615
23/02/2022,11,budapest,0.0281335
23/02/2022,12,budapest,0.02796225
23/02/2022,13,budapest,0.02759175
23/02/2022,14,budapest,0.02834375
23/02/2022,15,budapest,0.030483
23/02/2022,16,budapest,0.03481125
23/02/2022,17,budapest,0.04183225
23/02/2022,18,budapest,0.04728
23/02/2022,19,budapest,0.04919475
23/02/2022,20,budapest,0.04795275
23/02/2022,21,budapest,0.0436665
23/02/2022,22,budapest,0.03702925
23/02/2022,23,budapest,0.03000225
24/02/2022,0,budapest,0.02421275
24/02/2022,1,budapest,0.0207875
24/02/2022,2,budapest,0.019259
24/02/2022,3,budapest,0.0189085
24/02/2022,4,budapest,0.01972175
24/02/2022,5,budapest,0.0230605
24/02/2022,6,budapest,0.0296595
24/02/2022,7,budapest,0.03323025
24/02/2022,8,budapest,0.032465
24/02/2022,9,budapest,0.0305165
24/02/2022,10,budapest,0.0287615
24/02/2022,11,budapest,0.0281335
24/02/2022,12,budapest,0.02796225
24/02/2022,13,budapest,0.02759175
24/02/2022,14,budapest,0.02834375
24/02/2022,15,budapest,0.030483
24/02/2022,16,budapest,0.03481125
24/02/2022,17,budapest,0.04183225
24/02/2022,18,budapest,0.04728
24/02/2022,19,budapest,0.04919475
24/02/2022,20,budapest,0.04795275
24/02/2022,21,budapest,0.0436665
24/02/2022,22,budapest,0.03702925
24/02/2022,23,budapest,0.03000225
25/02/2022,0,budapest,0.02421275
25/02/2022,1,budapest,0.0207875
25/02/2022,2,budapest,0.019259
25/02/2022,3,budapest,0.0189085
25/02/2022,4,budapest,0.01972175
25/02/2022,5,budapest,0.0230605
25/02/2022,6,budapest,0.0296595
25/02/2022,7,budapest,0.03323025
25/02/2022,8,budapest,0.032465
25/02/2022,9,budapest,0.0305165
25/02/2022,10,budapest,0.0287615
25/02/2022,11,budapest,0.0281335
25/02/2022,12,budapest,0.02796225
25/02/2022,13,budapest,0.02759175
25/02/2022,14,budapest,0.02834375
25/02/2022,15,budapest,0.030483
25/02/2022,16,budapest,0.03481125
25/02/2022,17,budapest,0.04183225
25/02/2022,18,budapest,0.04728
25/02/2022,19,budapest,0.04919475
25/02/2022,20,budapest,0.04795275
25/02/2022,21,budapest,0.0436665
25/02/2022,22,budapest,0.03702925
25/02/2022,23,budapest,0.03000225
26/02/2022,0,budapest,0.024906
26/02/2022,1,budapest,0.0216015
26/02/2022,2,budapest,0.01984025
26/02/2022,3,budapest,0.01914375
26/02/2022,4,budapest,0.019343
26/02/2022,5,budapest,0.02080625
26/02/2022,6,budapest,0.02432775
26/02/2022,7,budapest,0.030086
26/02/2022,8,budapest,0.0352285
26/02/2022,9,budapest,0.0379525
26/02/2022,10,budapest,0.03887625
26/02/2022,11,budapest,0.03954525
26/02/2022,12,budapest,0.039375
26/02/2022,13,budapest,0.03759375
26/02/2022,14,budapest,0.036918
26/02/2022,15,budapest,0.037729
26/02/2022,16,budapest,0.040433
26/02/2022,17,budapest,0.04510625
26/02/2022,18,budapest,0.0478355
26/02/2022,19,budapest,0.0477665
26/02/2022,20,budapest,0.04572325
26/02/2022,21,budapest,0.04156475
